Date,Time,Time Zone,Network,Local,Cover %,Program Aired,CreativeID,CreativeName,CreativeLength,Air Type,Spend
11/27/2019, 7:38 AM,Eastern ,IFC  ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/27/2019, 8:52 AM,Eastern ,IFC  ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019, 2:32 AM,Eastern ,IFC  ,     ,0,IFC MOVIE                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,25.5
11/28/2019, 5:32 AM,Eastern ,IFC  ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019, 5:53 AM,Eastern ,IFC  ,     ,0,IFC MOVIE                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,25.5
11/29/2019, 3:46 AM,Eastern ,IFC  ,     ,0,SWEATSGIVING 2019             ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,25.5
11/29/2019, 5:20 AM,Eastern ,IFC  ,     ,0,BARONESS VON SKETCH SHOW      ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,25.5
11/29/2019, 8:53 AM,Eastern ,IFC  ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/30/2019, 4:05 AM,Eastern ,IFC  ,     ,0,IFC MOVIE                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,25.5
11/30/2019, 6:46 AM,Eastern ,IFC  ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/30/2019, 8:20 AM,Eastern ,IFC  ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
12/1/2019, 3:22 AM,Eastern ,IFC  ,     ,0,IFC MOVIE                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,25.5
12/1/2019, 5:33 AM,Eastern ,IFC  ,     ,0,IFC MOVIE                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,25.5
12/1/2019, 7:05 AM,Eastern ,IFC  ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/25/2019,12:38 AM,Eastern ,MSNL ,LOCAL,25,RACHEL MADDOW SHOW            ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,34
11/25/2019, 1:16 AM,Eastern ,MSNL ,LOCAL,25,LAST WORD W/ L. ODONNELL      ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,34
11/25/2019, 1:27 AM,Eastern ,MSNL ,LOCAL,25,LAST WORD W/ L. ODONNELL      ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,34
11/25/2019, 9:34 AM,Eastern ,MSNL ,LOCAL,25,MSNBC LIVE W/ S.RUHLE         ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,76.5
11/25/2019,11:58 AM,Eastern ,MSNL ,LOCAL,25,MSNBC LIVE W/ C.MELVIN        ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,76.5
11/25/2019, 6:20 PM,Eastern ,MSNL ,LOCAL,25,BEAT W/ARI MELBER             ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,76.5
11/26/2019, 1:19 AM,Eastern ,MSNL ,LOCAL,25,LAST WORD W/ L. ODONNELL      ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,34
11/26/2019, 1:30 AM,Eastern ,MSNL ,LOCAL,25,LAST WORD W/ L. ODONNELL      ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,34
11/26/2019,10:15 AM,Eastern ,MSNL ,LOCAL,25,MSNBC LIVE W/ H.JACKSON       ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,76.5
11/26/2019,10:20 PM,Eastern ,MSNL ,LOCAL,25,LAST WORD W/ L. ODONNELL      ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,127.5
11/29/2019, 9:30 AM,Eastern ,MSNL ,LOCAL,25,MSNBC LIVE                    ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,76.5
11/29/2019,11:00 AM,Eastern ,MSNL ,LOCAL,25,MSNBC LIVE                    ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,76.5
11/29/2019,12:00 PM,Eastern ,MSNL ,LOCAL,25,MSNBC LIVE                    ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,76.5
11/29/2019, 4:17 PM,Eastern ,MSNL ,LOCAL,25,DEADLINE: WH SPECIAL          ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,76.5
11/29/2019, 9:21 PM,Eastern ,MSNL ,LOCAL,25,RACHEL MADDOW SPECIAL         ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,127.5
11/29/2019, 9:34 PM,Eastern ,MSNL ,LOCAL,25,RACHEL MADDOW SPECIAL         ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,127.5
11/29/2019, 9:55 PM,Eastern ,MSNL ,LOCAL,25,RACHEL MADDOW SPECIAL         ,RRFALL15LH   ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,127.5
11/25/2019,12:14 AM,Eastern ,MTV2 ,     ,0,MTV2 MOVIES                   ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/25/2019,12:37 AM,Eastern ,MTV2 ,     ,0,MTV2 MOVIES                   ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/25/2019, 1:01 AM,Eastern ,MTV2 ,     ,0,MTV2 MOVIES                   ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/25/2019, 3:14 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/25/2019, 3:37 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/25/2019, 4:01 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019,12:03 AM,Eastern ,MTV2 ,     ,0,MTV2 MOVIES                   ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/26/2019, 2:17 AM,Eastern ,MTV2 ,     ,0,MTV2 MOVIES                   ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/26/2019, 3:03 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019, 5:17 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/27/2019, 2:11 AM,Eastern ,MTV2 ,     ,0,MTV2 MOVIES                   ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/27/2019, 2:33 AM,Eastern ,MTV2 ,     ,0,MTV2 MOVIES                   ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/27/2019, 5:11 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/27/2019, 5:33 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019, 2:11 AM,Eastern ,MTV2 ,     ,0,LIVING SINGLE                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/28/2019, 2:54 AM,Eastern ,MTV2 ,     ,0,LIVING SINGLE                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/28/2019, 5:11 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019, 5:54 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/29/2019,12:21 AM,Eastern ,MTV2 ,     ,0,JAMIE FOXX SHOW  THE          ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,161.5
11/29/2019, 3:21 AM,Eastern ,MTV2 ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/25/2019,12:16 PM,Eastern ,NEWSY,     ,0,NEWSY NOW                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/25/2019, 1:17 PM,Eastern ,NEWSY,     ,0,BRIEFING  THE                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/25/2019, 1:49 PM,Eastern ,NEWSY,     ,0,BRIEFING  THE                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/25/2019, 6:53 PM,Eastern ,NEWSY,     ,0,NEWSY REPORTS                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/25/2019, 7:26 PM,Eastern ,NEWSY,     ,0,WHY  THE                      ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/25/2019, 8:47 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/25/2019,10:16 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/26/2019,12:57 PM,Eastern ,NEWSY,     ,0,NEWSY NOW                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/26/2019, 1:53 PM,Eastern ,NEWSY,     ,0,BRIEFING  THE                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/26/2019, 2:29 PM,Eastern ,NEWSY,     ,0,BRIEFING  THE                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/26/2019, 7:40 PM,Eastern ,NEWSY,     ,0,WHY  THE                      ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/26/2019, 8:38 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/26/2019, 9:40 PM,Eastern ,NEWSY,     ,0,WHY  THE                      ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/26/2019,10:56 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/28/2019, 7:48 PM,Eastern ,NEWSY,     ,0,WHY  THE                      ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/28/2019, 9:12 PM,Eastern ,NEWSY,     ,0,WHY  THE                      ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/29/2019,10:26 AM,Eastern ,NEWSY,     ,0,MORNING RUSH                  ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/29/2019, 1:33 PM,Eastern ,NEWSY,     ,0,BRIEFING  THE                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/29/2019, 3:38 PM,Eastern ,NEWSY,     ,0,TODAY'S HEADLINES             ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/29/2019, 7:14 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/29/2019, 8:14 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/29/2019,10:25 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/29/2019,10:43 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/29/2019,11:24 PM,Eastern ,NEWSY,     ,0,NEWSY TONIGHT                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/30/2019,10:48 AM,Eastern ,NEWSY,     ,0,NEWSY NOW                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/30/2019, 3:17 PM,Eastern ,NEWSY,     ,0,TODAY'S HEADLINES             ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/30/2019, 5:17 PM,Eastern ,NEWSY,     ,0,NEWSY REPORTS                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
12/1/2019, 9:30 AM,Eastern ,NEWSY,     ,0,UP FOR DEBATE                 ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
12/1/2019,11:37 AM,Eastern ,NEWSY,     ,0,NEWSY NOW                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
12/1/2019,11:57 AM,Eastern ,NEWSY,     ,0,NEWSY NOW                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,12.75
11/25/2019, 3:32 AM,Eastern ,NGC  ,     ,0,LOST CITIES W ALBERT LIN      ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,42.5
11/25/2019, 3:53 AM,Eastern ,NGC  ,     ,0,LOST CITIES W ALBERT LIN      ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,42.5
11/25/2019, 4:23 AM,Eastern ,NGC  ,     ,0,LOST CITIES W ALBERT LIN      ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,42.5
11/25/2019, 4:40 AM,Eastern ,NGC  ,     ,0,LOST CITIES W ALBERT LIN      ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,42.5
11/26/2019, 3:28 AM,Eastern ,NGC  ,     ,0,BIGFOOT: THE NEW EVIDENCE     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,42.5
